Año;Proceso;Órgano;Sexo;Grupo de edad;Cantidad;Tipo de donante
2017;Trasplantes;Hígado;Hombre;0-9 años;6;No aplica
2017;Trasplantes;Hígado;Hombre;10-19 años;3;No aplica
2017;Trasplantes;Hígado;Hombre;20-29 años;4;No aplica
2017;Trasplantes;Hígado;Hombre;30-39 años;4;No aplica
2017;Trasplantes;Hígado;Hombre;40-49 años;7;No aplica
2017;Trasplantes;Hígado;Hombre;50-59 años;16;No aplica
2017;Trasplantes;Hígado;Hombre;60-69 años;25;No aplica
2017;Trasplantes;Hígado;Hombre;> 70  años;3;No aplica
2017;Trasplantes;Hígado;Mujer;0-9 años;13;No aplica
2017;Trasplantes;Hígado;Mujer;10-19 años;1;No aplica
2017;Trasplantes;Hígado;Mujer;20-29 años;1;No aplica
2017;Trasplantes;Hígado;Mujer;30-39 años;5;No aplica
2017;Trasplantes;Hígado;Mujer;40-49 años;8;No aplica
2017;Trasplantes;Hígado;Mujer;50-59 años;11;No aplica
2017;Trasplantes;Hígado;Mujer;60-69 años;22;No aplica
2017;Trasplantes;Hígado;Mujer;> 70  años;6;No aplica
2017;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2017;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2017;Trasplantes;Pulmón;Hombre;20-29 años;0;No aplica
2017;Trasplantes;Pulmón;Hombre;30-39 años;0;No aplica
2017;Trasplantes;Pulmón;Hombre;40-49 años;0;No aplica
2017;Trasplantes;Pulmón;Hombre;50-59 años;3;No aplica
2017;Trasplantes;Pulmón;Hombre;60-69 años;3;No aplica
2017;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2017;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2017;Trasplantes;Pulmón;Mujer;10-19 años;0;No aplica
2017;Trasplantes;Pulmón;Mujer;20-29 años;0;No aplica
2017;Trasplantes;Pulmón;Mujer;30-39 años;0;No aplica
2017;Trasplantes;Pulmón;Mujer;40-49 años;1;No aplica
2017;Trasplantes;Pulmón;Mujer;50-59 años;1;No aplica
2017;Trasplantes;Pulmón;Mujer;60-69 años;0;No aplica
2017;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;2;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;2;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;0;No aplica
2017;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2018;Trasplantes;Riñón;Hombre;0-9 años;3;No aplica
2018;Trasplantes;Riñón;Hombre;10-19 años;7;No aplica
2018;Trasplantes;Riñón;Hombre;20-29 años;21;No aplica
2018;Trasplantes;Riñón;Hombre;30-39 años;31;No aplica
2018;Trasplantes;Riñón;Hombre;40-49 años;37;No aplica
2018;Trasplantes;Riñón;Hombre;50-59 años;39;No aplica
2018;Trasplantes;Riñón;Hombre;60-69 años;16;No aplica
2018;Trasplantes;Riñón;Hombre;> 70  años;6;No aplica
2018;Trasplantes;Riñón;Mujer;0-9 años;2;No aplica
2018;Trasplantes;Riñón;Mujer;10-19 años;9;No aplica
2018;Trasplantes;Riñón;Mujer;20-29 años;17;No aplica
2018;Trasplantes;Riñón;Mujer;30-39 años;27;No aplica
2018;Trasplantes;Riñón;Mujer;40-49 años;18;No aplica
2018;Trasplantes;Riñón;Mujer;50-59 años;28;No aplica
2018;Trasplantes;Riñón;Mujer;60-69 años;11;No aplica
2018;Trasplantes;Riñón;Mujer;> 70  años;1;No aplica
2018;Trasplantes;Corazón;Hombre;0-9 años;0;No aplica
2018;Trasplantes;Corazón;Hombre;10-19 años;0;No aplica
2018;Trasplantes;Corazón;Hombre;20-29 años;1;No aplica
2018;Trasplantes;Corazón;Hombre;30-39 años;2;No aplica
2018;Trasplantes;Corazón;Hombre;40-49 años;0;No aplica
2018;Trasplantes;Corazón;Hombre;50-59 años;5;No aplica
2018;Trasplantes;Corazón;Hombre;60-69 años;4;No aplica
2018;Trasplantes;Corazón;Hombre;> 70  años;0;No aplica
2018;Trasplantes;Corazón;Mujer;0-9 años;0;No aplica
2018;Trasplantes;Corazón;Mujer;10-19 años;0;No aplica
2018;Trasplantes;Corazón;Mujer;20-29 años;0;No aplica
2018;Trasplantes;Corazón;Mujer;30-39 años;0;No aplica
2018;Trasplantes;Corazón;Mujer;40-49 años;0;No aplica
2018;Trasplantes;Corazón;Mujer;50-59 años;1;No aplica
2018;Trasplantes;Corazón;Mujer;60-69 años;0;No aplica
2018;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2018;Trasplantes;Hígado;Hombre;0-9 años;9;No aplica
2018;Trasplantes;Hígado;Hombre;10-19 años;3;No aplica
2018;Trasplantes;Hígado;Hombre;20-29 años;1;No aplica
2018;Trasplantes;Hígado;Hombre;30-39 años;2;No aplica
2018;Trasplantes;Hígado;Hombre;40-49 años;3;No aplica
2018;Trasplantes;Hígado;Hombre;50-59 años;10;No aplica
2018;Trasplantes;Hígado;Hombre;60-69 años;21;No aplica
2018;Trasplantes;Hígado;Hombre;> 70  años;3;No aplica
2018;Trasplantes;Hígado;Mujer;0-9 años;17;No aplica
2018;Trasplantes;Hígado;Mujer;10-19 años;4;No aplica
2018;Trasplantes;Hígado;Mujer;20-29 años;3;No aplica
2018;Trasplantes;Hígado;Mujer;30-39 años;4;No aplica
2018;Trasplantes;Hígado;Mujer;40-49 años;5;No aplica
2018;Trasplantes;Hígado;Mujer;50-59 años;9;No aplica
2018;Trasplantes;Hígado;Mujer;60-69 años;12;No aplica
2018;Trasplantes;Hígado;Mujer;> 70  años;6;No aplica
2018;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;20-29 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;30-39 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;40-49 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;50-59 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;60-69 años;0;No aplica
2018;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2018;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2018;Trasplantes;Pulmón;Mujer;10-19 años;0;No aplica
2018;Trasplantes;Pulmón;Mujer;20-29 años;0;No aplica
2018;Trasplantes;Pulmón;Mujer;30-39 años;4;No aplica
2018;Trasplantes;Pulmón;Mujer;40-49 años;2;No aplica
2018;Trasplantes;Pulmón;Mujer;50-59 años;7;No aplica
2018;Trasplantes;Pulmón;Mujer;60-69 años;0;No aplica
2018;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;1;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;1;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;1;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;1;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;1;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;0;No aplica
2018;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2019;Trasplantes;Riñón;Hombre;0-9 años;2;No aplica
2019;Trasplantes;Riñón;Hombre;10-19 años;12;No aplica
2019;Trasplantes;Riñón;Hombre;20-29 años;29;No aplica
2019;Trasplantes;Riñón;Hombre;30-39 años;30;No aplica
2019;Trasplantes;Riñón;Hombre;40-49 años;39;No aplica
2019;Trasplantes;Riñón;Hombre;50-59 años;43;No aplica
2019;Trasplantes;Riñón;Hombre;60-69 años;32;No aplica
2019;Trasplantes;Riñón;Hombre;> 70  años;5;No aplica
2019;Trasplantes;Riñón;Mujer;0-9 años;0;No aplica
2019;Trasplantes;Riñón;Mujer;10-19 años;10;No aplica
2019;Trasplantes;Riñón;Mujer;20-29 años;17;No aplica
2019;Trasplantes;Riñón;Mujer;30-39 años;31;No aplica
2019;Trasplantes;Riñón;Mujer;40-49 años;21;No aplica
2019;Trasplantes;Riñón;Mujer;50-59 años;27;No aplica
2019;Trasplantes;Riñón;Mujer;60-69 años;10;No aplica
2019;Trasplantes;Riñón;Mujer;> 70  años;2;No aplica
2019;Trasplantes;Corazón;Hombre;0-9 años;0;No aplica
2019;Trasplantes;Corazón;Hombre;10-19 años;0;No aplica
2019;Trasplantes;Corazón;Hombre;20-29 años;2;No aplica
2019;Trasplantes;Corazón;Hombre;30-39 años;1;No aplica
2019;Trasplantes;Corazón;Hombre;40-49 años;3;No aplica
2019;Trasplantes;Corazón;Hombre;50-59 años;7;No aplica
2019;Trasplantes;Corazón;Hombre;60-69 años;5;No aplica
2019;Trasplantes;Corazón;Hombre;> 70  años;0;No aplica
2019;Trasplantes;Corazón;Mujer;0-9 años;1;No aplica
2019;Trasplantes;Corazón;Mujer;10-19 años;0;No aplica
2019;Trasplantes;Corazón;Mujer;20-29 años;0;No aplica
2019;Trasplantes;Corazón;Mujer;30-39 años;4;No aplica
2019;Trasplantes;Corazón;Mujer;40-49 años;2;No aplica
2019;Trasplantes;Corazón;Mujer;50-59 años;2;No aplica
2019;Trasplantes;Corazón;Mujer;60-69 años;1;No aplica
2019;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2019;Trasplantes;Hígado;Hombre;0-9 años;16;No aplica
2019;Trasplantes;Hígado;Hombre;10-19 años;1;No aplica
2019;Trasplantes;Hígado;Hombre;20-29 años;0;No aplica
2019;Trasplantes;Hígado;Hombre;30-39 años;2;No aplica
2019;Trasplantes;Hígado;Hombre;40-49 años;5;No aplica
2019;Trasplantes;Hígado;Hombre;50-59 años;11;No aplica
2019;Trasplantes;Hígado;Hombre;60-69 años;21;No aplica
2019;Trasplantes;Hígado;Hombre;> 70  años;4;No aplica
2019;Trasplantes;Hígado;Mujer;0-9 años;22;No aplica
2019;Trasplantes;Hígado;Mujer;10-19 años;3;No aplica
2019;Trasplantes;Hígado;Mujer;20-29 años;2;No aplica
2019;Trasplantes;Hígado;Mujer;30-39 años;0;No aplica
2019;Trasplantes;Hígado;Mujer;40-49 años;5;No aplica
2019;Trasplantes;Hígado;Mujer;50-59 años;9;No aplica
2019;Trasplantes;Hígado;Mujer;60-69 años;14;No aplica
2019;Trasplantes;Hígado;Mujer;> 70  años;5;No aplica
2019;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2019;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2019;Trasplantes;Pulmón;Hombre;20-29 años;0;No aplica
2019;Trasplantes;Pulmón;Hombre;30-39 años;3;No aplica
2019;Trasplantes;Pulmón;Hombre;40-49 años;0;No aplica
2019;Trasplantes;Pulmón;Hombre;50-59 años;3;No aplica
2019;Trasplantes;Pulmón;Hombre;60-69 años;6;No aplica
2019;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2019;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2019;Trasplantes;Pulmón;Mujer;10-19 años;0;No aplica
2019;Trasplantes;Pulmón;Mujer;20-29 años;0;No aplica
2019;Trasplantes;Pulmón;Mujer;30-39 años;2;No aplica
2019;Trasplantes;Pulmón;Mujer;40-49 años;2;No aplica
2019;Trasplantes;Pulmón;Mujer;50-59 años;6;No aplica
2019;Trasplantes;Pulmón;Mujer;60-69 años;0;No aplica
2019;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;2;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;1;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;1;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;1;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;0;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;2;No aplica
2019;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;0-9 años;14;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;10-19 años;62;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;20-29 años;108;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;30-39 años;87;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;40-49 años;65;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;50-59 años;70;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;60-69 años;73;No aplica
2019;Trasplantes;Tejidos (Córneas);Hombre;> 70  años;109;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;0-9 años;8;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;10-19 años;18;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;20-29 años;57;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;30-39 años;64;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;40-49 años;60;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;50-59 años;61;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;60-69 años;75;No aplica
2019;Trasplantes;Tejidos (Córneas);Mujer;> 70  años;162;No aplica
2020;Trasplantes;Riñón;Hombre;0-9 años;4;No aplica
2020;Trasplantes;Riñón;Hombre;10-19 años;3;No aplica
2020;Trasplantes;Riñón;Hombre;20-29 años;6;No aplica
2020;Trasplantes;Riñón;Hombre;30-39 años;26;No aplica
2020;Trasplantes;Riñón;Hombre;40-49 años;18;No aplica
2020;Trasplantes;Riñón;Hombre;50-59 años;18;No aplica
2020;Trasplantes;Riñón;Hombre;60-69 años;19;No aplica
2020;Trasplantes;Riñón;Hombre;> 70  años;4;No aplica
2020;Trasplantes;Riñón;Mujer;0-9 años;1;No aplica
2020;Trasplantes;Riñón;Mujer;10-19 años;2;No aplica
2020;Trasplantes;Riñón;Mujer;20-29 años;10;No aplica
2020;Trasplantes;Riñón;Mujer;30-39 años;25;No aplica
2020;Trasplantes;Riñón;Mujer;40-49 años;14;No aplica
2020;Trasplantes;Riñón;Mujer;50-59 años;10;No aplica
2020;Trasplantes;Riñón;Mujer;60-69 años;10;No aplica
2020;Trasplantes;Riñón;Mujer;> 70  años;1;No aplica
2020;Trasplantes;Corazón;Hombre;0-9 años;0;No aplica
2020;Trasplantes;Corazón;Hombre;10-19 años;0;No aplica
2020;Trasplantes;Corazón;Hombre;20-29 años;1;No aplica
2020;Trasplantes;Corazón;Hombre;30-39 años;0;No aplica
2020;Trasplantes;Corazón;Hombre;40-49 años;2;No aplica
2020;Trasplantes;Corazón;Hombre;50-59 años;1;No aplica
2020;Trasplantes;Corazón;Hombre;60-69 años;3;No aplica
2020;Trasplantes;Corazón;Hombre;> 70  años;0;No aplica
2020;Trasplantes;Corazón;Mujer;0-9 años;0;No aplica
2020;Trasplantes;Corazón;Mujer;10-19 años;0;No aplica
2020;Trasplantes;Corazón;Mujer;20-29 años;0;No aplica
2020;Trasplantes;Corazón;Mujer;30-39 años;0;No aplica
2020;Trasplantes;Corazón;Mujer;40-49 años;1;No aplica
2020;Trasplantes;Corazón;Mujer;50-59 años;2;No aplica
2020;Trasplantes;Corazón;Mujer;60-69 años;0;No aplica
2020;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2020;Trasplantes;Hígado;Hombre;0-9 años;17;No aplica
2020;Trasplantes;Hígado;Hombre;10-19 años;3;No aplica
2020;Trasplantes;Hígado;Hombre;20-29 años;0;No aplica
2020;Trasplantes;Hígado;Hombre;30-39 años;0;No aplica
2020;Trasplantes;Hígado;Hombre;40-49 años;2;No aplica
2020;Trasplantes;Hígado;Hombre;50-59 años;0;No aplica
2020;Trasplantes;Hígado;Hombre;60-69 años;12;No aplica
2020;Trasplantes;Hígado;Hombre;> 70  años;3;No aplica
2020;Trasplantes;Hígado;Mujer;0-9 años;24;No aplica
2020;Trasplantes;Hígado;Mujer;10-19 años;5;No aplica
2020;Trasplantes;Hígado;Mujer;20-29 años;2;No aplica
2020;Trasplantes;Hígado;Mujer;30-39 años;4;No aplica
2020;Trasplantes;Hígado;Mujer;40-49 años;7;No aplica
2020;Trasplantes;Hígado;Mujer;50-59 años;4;No aplica
2020;Trasplantes;Hígado;Mujer;60-69 años;5;No aplica
2020;Trasplantes;Hígado;Mujer;> 70  años;3;No aplica
2020;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2020;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2020;Trasplantes;Pulmón;Hombre;20-29 años;0;No aplica
2020;Trasplantes;Pulmón;Hombre;30-39 años;0;No aplica
2020;Trasplantes;Pulmón;Hombre;40-49 años;2;No aplica
2020;Trasplantes;Pulmón;Hombre;50-59 años;0;No aplica
2020;Trasplantes;Pulmón;Hombre;60-69 años;0;No aplica
2020;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;10-19 años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;20-29 años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;30-39 años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;40-49 años;2;No aplica
2020;Trasplantes;Pulmón;Mujer;50-59 años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;60-69 años;0;No aplica
2020;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;1;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;0;No aplica
2020;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;0-9 años;15;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;10-19 años;41;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;20-29 años;66;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;30-39 años;62;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;40-49 años;44;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;50-59 años;46;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;60-69 años;46;No aplica
2020;Trasplantes;Tejidos (Córneas);Hombre;> 70  años;68;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;0-9 años;10;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;10-19 años;15;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;20-29 años;42;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;30-39 años;41;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;40-49 años;19;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;50-59 años;43;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;60-69 años;51;No aplica
2020;Trasplantes;Tejidos (Córneas);Mujer;> 70  años;50;No aplica
2021;Trasplantes;Riñón;Hombre;0-9 años;0;No aplica
2021;Trasplantes;Riñón;Hombre;10-19 años;4;No aplica
2021;Trasplantes;Riñón;Hombre;20-29 años;11;No aplica
2021;Trasplantes;Riñón;Hombre;30-39 años;15;No aplica
2021;Trasplantes;Riñón;Hombre;40-49 años;28;No aplica
2021;Trasplantes;Riñón;Hombre;50-59 años;36;No aplica
2021;Trasplantes;Riñón;Hombre;60-69 años;27;No aplica
2021;Trasplantes;Riñón;Hombre;> 70  años;2;No aplica
2021;Trasplantes;Riñón;Mujer;0-9 años;2;No aplica
2021;Trasplantes;Riñón;Mujer;10-19 años;1;No aplica
2021;Trasplantes;Riñón;Mujer;20-29 años;11;No aplica
2021;Trasplantes;Riñón;Mujer;30-39 años;19;No aplica
2021;Trasplantes;Riñón;Mujer;40-49 años;18;No aplica
2021;Trasplantes;Riñón;Mujer;50-59 años;24;No aplica
2021;Trasplantes;Riñón;Mujer;60-69 años;18;No aplica
2021;Trasplantes;Riñón;Mujer;> 70  años;1;No aplica
2021;Trasplantes;Corazón;Hombre;0-9 años;0;No aplica
2021;Trasplantes;Corazón;Hombre;10-19 años;0;No aplica
2021;Trasplantes;Corazón;Hombre;20-29 años;1;No aplica
2021;Trasplantes;Corazón;Hombre;30-39 años;1;No aplica
2021;Trasplantes;Corazón;Hombre;40-49 años;2;No aplica
2021;Trasplantes;Corazón;Hombre;50-59 años;8;No aplica
2021;Trasplantes;Corazón;Hombre;60-69 años;4;No aplica
2021;Trasplantes;Corazón;Hombre;> 70  años;0;No aplica
2021;Trasplantes;Corazón;Mujer;0-9 años;0;No aplica
2021;Trasplantes;Corazón;Mujer;10-19 años;2;No aplica
2021;Trasplantes;Corazón;Mujer;20-29 años;0;No aplica
2021;Trasplantes;Corazón;Mujer;30-39 años;0;No aplica
2021;Trasplantes;Corazón;Mujer;40-49 años;1;No aplica
2021;Trasplantes;Corazón;Mujer;50-59 años;2;No aplica
2021;Trasplantes;Corazón;Mujer;60-69 años;2;No aplica
2021;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2021;Trasplantes;Hígado;Hombre;0-9 años;16;No aplica
2021;Trasplantes;Hígado;Hombre;10-19 años;6;No aplica
2021;Trasplantes;Hígado;Hombre;20-29 años;3;No aplica
2021;Trasplantes;Hígado;Hombre;30-39 años;0;No aplica
2021;Trasplantes;Hígado;Hombre;40-49 años;2;No aplica
2021;Trasplantes;Hígado;Hombre;50-59 años;4;No aplica
2021;Trasplantes;Hígado;Hombre;60-69 años;17;No aplica
2021;Trasplantes;Hígado;Hombre;> 70  años;3;No aplica
2021;Trasplantes;Hígado;Mujer;0-9 años;16;No aplica
2021;Trasplantes;Hígado;Mujer;10-19 años;6;No aplica
2021;Trasplantes;Hígado;Mujer;20-29 años;1;No aplica
2021;Trasplantes;Hígado;Mujer;30-39 años;1;No aplica
2021;Trasplantes;Hígado;Mujer;40-49 años;4;No aplica
2021;Trasplantes;Hígado;Mujer;50-59 años;9;No aplica
2021;Trasplantes;Hígado;Mujer;60-69 años;10;No aplica
2021;Trasplantes;Hígado;Mujer;> 70  años;3;No aplica
2021;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2021;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2021;Trasplantes;Pulmón;Hombre;20-29 años;0;No aplica
2021;Trasplantes;Pulmón;Hombre;30-39 años;0;No aplica
2021;Trasplantes;Pulmón;Hombre;40-49 años;1;No aplica
2021;Trasplantes;Pulmón;Hombre;50-59 años;2;No aplica
2021;Trasplantes;Pulmón;Hombre;60-69 años;2;No aplica
2021;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2021;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2021;Trasplantes;Pulmón;Mujer;10-19 años;1;No aplica
2021;Trasplantes;Pulmón;Mujer;20-29 años;1;No aplica
2021;Trasplantes;Pulmón;Mujer;30-39 años;0;No aplica
2021;Trasplantes;Pulmón;Mujer;40-49 años;0;No aplica
2021;Trasplantes;Pulmón;Mujer;50-59 años;1;No aplica
2021;Trasplantes;Pulmón;Mujer;60-69 años;0;No aplica
2021;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;2;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;0;No aplica
